Plants,Markets,Months,Products,value
Houston,France,Jan-07,RoadLiner,53.0
Houston,France,Jan-07,RoadStar,0.0
Houston,France,Jan-07,ST1200,0.0
Houston,France,Jan-07,ST1200R,0.0
Houston,France,Jan-07,ST900,0.0
Houston,France,Jan-07,Victory,0.0
Houston,France,Mar-07,200S,0.0
Houston,France,Mar-07,300S,0.0
Houston,France,Mar-07,600S,115.0
Houston,France,Mar-07,626S,0.0
Houston,France,Mar-07,676RS,0.0
Houston,France,Mar-07,676S,0.0
Houston,France,Mar-07,900S,0.0
Houston,France,Mar-07,929S,0.0
Houston,France,Mar-07,996RS,0.0
Houston,France,Mar-07,996S,0.0
Houston,France,Mar-07,Bandit 1200,0.0
Houston,France,Mar-07,Bandit 1200S,0.0
Houston,France,Mar-07,Bandit 900,0.0
Houston,France,Mar-07,Boulevard,0.0
Houston,France,Mar-07,CRS550,0.0
Houston,France,Mar-07,CRX500,0.0
Houston,France,Mar-07,CRX600,0.0
Houston,France,Mar-07,CRX650,0.0
Houston,France,Mar-07,Enduro 350,0.0
Houston,France,Mar-07,Enduro 450,0.0
Houston,France,Mar-07,Enduro 550,0.0
Houston,France,Mar-07,KingTwin,0.0
Houston,France,Mar-07,MegaTwin,104.0
Houston,France,Mar-07,RoadLiner,58.0
Houston,France,Mar-07,RoadStar,90.0
Houston,France,Mar-07,ST1200,0.0
Houston,France,Mar-07,ST1200R,0.0
Houston,France,Mar-07,ST900,0.0
Houston,France,Mar-07,Victory,0.0
Houston,Germany,Feb-07,200S,0.0
Houston,Germany,Feb-07,300S,0.0
Houston,Germany,Feb-07,600S,0.0
Houston,Germany,Feb-07,626S,0.0
Houston,Germany,Feb-07,676RS,0.0
Houston,Germany,Feb-07,676S,0.0
Houston,Germany,Feb-07,900S,0.0
Houston,Germany,Feb-07,929S,0.0
Houston,Germany,Feb-07,996RS,0.0
Houston,Germany,Feb-07,996S,0.0
Houston,Germany,Feb-07,Bandit 1200,0.0
Houston,Germany,Feb-07,Bandit 1200S,0.0
Houston,Germany,Feb-07,Bandit 900,0.0
Houston,Germany,Feb-07,Boulevard,0.0
Houston,Germany,Feb-07,CRS550,0.0
Houston,Germany,Feb-07,CRX500,0.0
Houston,Germany,Feb-07,CRX600,0.0
Houston,Germany,Feb-07,CRX650,0.0
Houston,Germany,Feb-07,Enduro 350,0.0
Houston,Germany,Feb-07,Enduro 450,0.0
Houston,Germany,Feb-07,Enduro 550,0.0
Houston,Germany,Feb-07,KingTwin,0.0
Houston,Germany,Feb-07,MegaTwin,33.0
Houston,Germany,Feb-07,RoadLiner,67.0
Houston,Germany,Feb-07,RoadStar,81.0
Houston,Germany,Feb-07,ST1200,0.0
Houston,Germany,Feb-07,ST1200R,0.0
Houston,Germany,Feb-07,ST900,0.0
Houston,Germany,Feb-07,Victory,0.0
Houston,Germany,Jan-07,200S,0.0
Houston,Germany,Jan-07,300S,0.0
Houston,Germany,Jan-07,600S,335.0
Houston,Germany,Jan-07,626S,0.0
Houston,Germany,Jan-07,676RS,0.0
Houston,Germany,Jan-07,676S,0.0
Houston,Germany,Jan-07,900S,0.0
Houston,Germany,Jan-07,929S,0.0
Houston,Germany,Jan-07,996RS,0.0
Houston,Germany,Jan-07,996S,0.0
Houston,Germany,Jan-07,Bandit 1200,0.0
Houston,Germany,Jan-07,Bandit 1200S,0.0
Houston,Germany,Jan-07,Bandit 900,0.0
Houston,Germany,Jan-07,Boulevard,0.0
Houston,Germany,Jan-07,CRS550,0.0
Houston,Germany,Jan-07,CRX500,0.0
Houston,Germany,Jan-07,CRX600,0.0
Houston,Germany,Jan-07,CRX650,0.0
Houston,Germany,Jan-07,Enduro 350,0.0
Houston,Germany,Jan-07,Enduro 450,0.0
Houston,Germany,Jan-07,Enduro 550,0.0
Houston,Germany,Jan-07,KingTwin,0.0
Houston,Germany,Jan-07,MegaTwin,35.0
Houston,Germany,Jan-07,RoadLiner,64.0
Houston,Germany,Jan-07,RoadStar,0.0
Houston,Germany,Jan-07,ST1200,0.0
Houston,Germany,Jan-07,ST1200R,0.0
Houston,Germany,Jan-07,ST900,0.0
Houston,Germany,Jan-07,Victory,0.0
Houston,Germany,Mar-07,200S,0.0
Houston,Germany,Mar-07,300S,0.0
Houston,Germany,Mar-07,600S,0.0
Houston,Germany,Mar-07,626S,0.0
Houston,Germany,Mar-07,676RS,0.0
Houston,Germany,Mar-07,676S,0.0
Houston,Germany,Mar-07,900S,0.0
Houston,Germany,Mar-07,929S,0.0
Houston,Germany,Mar-07,996RS,0.0
Houston,Germany,Mar-07,996S,0.0
Houston,Germany,Mar-07,Bandit 1200,0.0
Houston,Germany,Mar-07,Bandit 1200S,0.0
Houston,Germany,Mar-07,Bandit 900,0.0
Houston,Germany,Mar-07,Boulevard,0.0
Houston,Germany,Mar-07,CRS550,0.0
Houston,Germany,Mar-07,CRX500,0.0
Houston,Germany,Mar-07,CRX600,0.0
Houston,Germany,Mar-07,CRX650,0.0
Houston,Germany,Mar-07,Enduro 350,0.0
Houston,Germany,Mar-07,Enduro 450,0.0
Houston,Germany,Mar-07,Enduro 550,0.0
Houston,Germany,Mar-07,KingTwin,0.0
Houston,Germany,Mar-07,MegaTwin,0.0
Houston,Germany,Mar-07,RoadLiner,69.0
Houston,Germany,Mar-07,RoadStar,0.0
Houston,Germany,Mar-07,ST1200,0.0
Houston,Germany,Mar-07,ST1200R,0.0
Houston,Germany,Mar-07,ST900,0.0
Houston,Germany,Mar-07,Victory,0.0
Houston,Italy,Feb-07,200S,0.0
Houston,Italy,Feb-07,300S,0.0
Houston,Italy,Feb-07,600S,83.0
Houston,Italy,Feb-07,626S,0.0
Houston,Italy,Feb-07,676RS,0.0
Houston,Italy,Feb-07,676S,0.0
Houston,Italy,Feb-07,900S,0.0
Houston,Italy,Feb-07,929S,0.0
Houston,Italy,Feb-07,996RS,0.0
Houston,Italy,Feb-07,996S,0.0
Houston,Italy,Feb-07,Bandit 1200,0.0
Houston,Italy,Feb-07,Bandit 1200S,0.0
Houston,Italy,Feb-07,Bandit 900,0.0
Houston,Italy,Feb-07,Boulevard,0.0
Houston,Italy,Feb-07,CRS550,0.0
Houston,Italy,Feb-07,CRX500,0.0
Houston,Italy,Feb-07,CRX600,0.0
Houston,Italy,Feb-07,CRX650,0.0
Houston,Italy,Feb-07,Enduro 350,0.0
Houston,Italy,Feb-07,Enduro 450,0.0
Houston,Italy,Feb-07,Enduro 550,0.0
Houston,Italy,Feb-07,KingTwin,0.0
Houston,Italy,Feb-07,MegaTwin,0.0
Houston,Italy,Feb-07,RoadLiner,0.0
Houston,Italy,Feb-07,RoadStar,0.0
Houston,Italy,Feb-07,ST1200,0.0
Houston,Italy,Feb-07,ST1200R,0.0
Houston,Italy,Feb-07,ST900,0.0
Houston,Italy,Feb-07,Victory,0.0
Houston,Italy,Jan-07,200S,0.0
Houston,Italy,Jan-07,300S,0.0
Houston,Italy,Jan-07,600S,81.0
Houston,Italy,Jan-07,626S,0.0
Houston,Italy,Jan-07,676RS,0.0
Houston,Italy,Jan-07,676S,0.0
Houston,Italy,Jan-07,900S,0.0
Houston,Italy,Jan-07,929S,0.0
Houston,Italy,Jan-07,996RS,0.0
Houston,Italy,Jan-07,996S,0.0
Houston,Italy,Jan-07,Bandit 1200,0.0
Houston,Italy,Jan-07,Bandit 1200S,0.0
Houston,Italy,Jan-07,Bandit 900,0.0
Houston,Italy,Jan-07,Boulevard,0.0
Houston,Italy,Jan-07,CRS550,0.0
Houston,Italy,Jan-07,CRX500,0.0
Houston,Italy,Jan-07,CRX600,0.0
Houston,Italy,Jan-07,CRX650,0.0
Houston,Italy,Jan-07,Enduro 350,0.0
Houston,Italy,Jan-07,Enduro 450,0.0
Houston,Italy,Jan-07,Enduro 550,0.0
Houston,Italy,Jan-07,KingTwin,0.0
Houston,Italy,Jan-07,MegaTwin,0.0
Houston,Italy,Jan-07,RoadLiner,133.0
Houston,Italy,Jan-07,RoadStar,0.0
Houston,Italy,Jan-07,ST1200,0.0
Houston,Italy,Jan-07,ST1200R,0.0
Houston,Italy,Jan-07,ST900,0.0
Houston,Italy,Jan-07,Victory,0.0
Houston,Italy,Mar-07,200S,0.0
Houston,Italy,Mar-07,300S,0.0
Houston,Italy,Mar-07,600S,82.0
Houston,Italy,Mar-07,626S,0.0
Houston,Italy,Mar-07,676RS,0.0
Houston,Italy,Mar-07,676S,0.0
Houston,Italy,Mar-07,900S,0.0
Houston,Italy,Mar-07,929S,0.0
Houston,Italy,Mar-07,996RS,0.0
Houston,Italy,Mar-07,996S,0.0
Houston,Italy,Mar-07,Bandit 1200,0.0
Houston,Italy,Mar-07,Bandit 1200S,0.0
Houston,Italy,Mar-07,Bandit 900,0.0
Houston,Italy,Mar-07,Boulevard,0.0
Houston,Italy,Mar-07,CRS550,0.0
Houston,Italy,Mar-07,CRX500,0.0
Houston,Italy,Mar-07,CRX600,0.0
Houston,Italy,Mar-07,CRX650,0.0
Houston,Italy,Mar-07,Enduro 350,0.0
Houston,Italy,Mar-07,Enduro 450,0.0
Houston,Italy,Mar-07,Enduro 550,0.0
Houston,Italy,Mar-07,KingTwin,0.0
Houston,Italy,Mar-07,MegaTwin,0.0
Houston,Italy,Mar-07,RoadLiner,0.0
Houston,Italy,Mar-07,RoadStar,0.0
Houston,Italy,Mar-07,ST1200,0.0
Houston,Italy,Mar-07,ST1200R,0.0
Houston,Italy,Mar-07,ST900,0.0
Houston,Italy,Mar-07,Victory,0.0
Houston,Japan,Feb-07,200S,0.0
Houston,Japan,Feb-07,300S,0.0
Houston,Japan,Feb-07,600S,0.0
Houston,Japan,Feb-07,626S,0.0
Houston,Japan,Feb-07,676RS,0.0
Houston,Japan,Feb-07,676S,0.0
Houston,Japan,Feb-07,900S,0.0
Houston,Japan,Feb-07,929S,0.0
Houston,Japan,Feb-07,996RS,0.0
Houston,Japan,Feb-07,996S,0.0
Houston,Japan,Feb-07,Bandit 1200,0.0
Houston,Japan,Feb-07,Bandit 1200S,0.0
Houston,Japan,Feb-07,Bandit 900,0.0
Houston,Japan,Feb-07,Boulevard,0.0
Houston,Japan,Feb-07,CRS550,0.0
Houston,Japan,Feb-07,CRX500,0.0
Houston,Japan,Feb-07,CRX600,0.0
Houston,Japan,Feb-07,CRX650,0.0
Houston,Japan,Feb-07,Enduro 350,0.0
Houston,Japan,Feb-07,Enduro 450,0.0
Houston,Japan,Feb-07,Enduro 550,0.0
Houston,Japan,Feb-07,KingTwin,0.0
Houston,Japan,Feb-07,MegaTwin,0.0
Houston,Japan,Feb-07,RoadLiner,0.0
Houston,Japan,Feb-07,RoadStar,0.0
Houston,Japan,Feb-07,ST1200,0.0
Houston,Japan,Feb-07,ST1200R,0.0
Houston,Japan,Feb-07,ST900,0.0
Houston,Japan,Feb-07,Victory,0.0
Houston,Japan,Jan-07,200S,0.0
Houston,Japan,Jan-07,300S,30.0
Houston,Japan,Jan-07,600S,58.0
Houston,Japan,Jan-07,626S,0.0
Houston,Japan,Jan-07,676RS,0.0
Houston,Japan,Jan-07,676S,0.0
Houston,Japan,Jan-07,900S,0.0
Houston,Japan,Jan-07,929S,0.0
Houston,Japan,Jan-07,996RS,0.0
Houston,Japan,Jan-07,996S,0.0
Houston,Japan,Jan-07,Bandit 1200,0.0
Houston,Japan,Jan-07,Bandit 1200S,0.0
Houston,Japan,Jan-07,Bandit 900,0.0
Houston,Japan,Jan-07,Boulevard,0.0
Houston,Japan,Jan-07,CRS550,0.0
Houston,Japan,Jan-07,CRX500,0.0
Houston,Japan,Jan-07,CRX600,0.0
Houston,Japan,Jan-07,CRX650,0.0
Houston,Japan,Jan-07,Enduro 350,0.0
Houston,Japan,Jan-07,Enduro 450,0.0
Houston,Japan,Jan-07,Enduro 550,0.0
Houston,Japan,Jan-07,KingTwin,0.0
Houston,Japan,Jan-07,MegaTwin,0.0
Houston,Japan,Jan-07,RoadLiner,74.0
Houston,Japan,Jan-07,RoadStar,149.0
Houston,Japan,Jan-07,ST1200,0.0
Houston,Japan,Jan-07,ST1200R,0.0
Houston,Japan,Jan-07,ST900,0.0
Houston,Japan,Jan-07,Victory,0.0
Houston,Japan,Mar-07,200S,0.0
Houston,Japan,Mar-07,300S,0.0
Houston,Japan,Mar-07,600S,0.0
Houston,Japan,Mar-07,626S,0.0
Houston,Japan,Mar-07,676RS,0.0
Houston,Japan,Mar-07,676S,0.0
Houston,Japan,Mar-07,900S,0.0
Houston,Japan,Mar-07,929S,0.0
Houston,Japan,Mar-07,996RS,0.0
Houston,Japan,Mar-07,996S,0.0
Houston,Japan,Mar-07,Bandit 1200,0.0
Houston,Japan,Mar-07,Bandit 1200S,0.0
Houston,Japan,Mar-07,Bandit 900,0.0
Houston,Japan,Mar-07,Boulevard,0.0
Houston,Japan,Mar-07,CRS550,0.0
Houston,Japan,Mar-07,CRX500,0.0
Houston,Japan,Mar-07,CRX600,0.0
Houston,Japan,Mar-07,CRX650,0.0
Houston,Japan,Mar-07,Enduro 350,0.0
Houston,Japan,Mar-07,Enduro 450,0.0
Houston,Japan,Mar-07,Enduro 550,0.0
Houston,Japan,Mar-07,KingTwin,0.0
Houston,Japan,Mar-07,MegaTwin,0.0
Houston,Japan,Mar-07,RoadLiner,0.0
Houston,Japan,Mar-07,RoadStar,0.0
Houston,Japan,Mar-07,ST1200,0.0
Houston,Japan,Mar-07,ST1200R,0.0
Houston,Japan,Mar-07,ST900,0.0
Houston,Japan,Mar-07,Victory,0.0
Houston,Spain,Feb-07,200S,0.0
Houston,Spain,Feb-07,300S,0.0
Houston,Spain,Feb-07,600S,0.0
Houston,Spain,Feb-07,626S,0.0
Houston,Spain,Feb-07,676RS,0.0
Houston,Spain,Feb-07,676S,0.0
Houston,Spain,Feb-07,900S,0.0
Houston,Spain,Feb-07,929S,0.0
Houston,Spain,Feb-07,996RS,0.0
Houston,Spain,Feb-07,996S,0.0
Houston,Spain,Feb-07,Bandit 1200,0.0
Houston,Spain,Feb-07,Bandit 1200S,0.0
Houston,Spain,Feb-07,Bandit 900,0.0
Houston,Spain,Feb-07,Boulevard,0.0
Houston,Spain,Feb-07,CRS550,0.0
Houston,Spain,Feb-07,CRX500,0.0
Houston,Spain,Feb-07,CRX600,0.0
Houston,Spain,Feb-07,CRX650,0.0
Houston,Spain,Feb-07,Enduro 350,0.0
Houston,Spain,Feb-07,Enduro 450,0.0
Houston,Spain,Feb-07,Enduro 550,0.0
Houston,Spain,Feb-07,KingTwin,0.0
Houston,Spain,Feb-07,MegaTwin,0.0
Houston,Spain,Feb-07,RoadLiner,0.0
Houston,Spain,Feb-07,RoadStar,0.0
Houston,Spain,Feb-07,ST1200,0.0
Houston,Spain,Feb-07,ST1200R,0.0
Houston,Spain,Feb-07,ST900,0.0
Houston,Spain,Feb-07,Victory,0.0
Houston,Spain,Jan-07,200S,0.0
Houston,Spain,Jan-07,300S,0.0
Houston,Spain,Jan-07,600S,220.0
Houston,Spain,Jan-07,626S,0.0
Houston,Spain,Jan-07,676RS,0.0
Houston,Spain,Jan-07,676S,0.0
Houston,Spain,Jan-07,900S,0.0
Houston,Spain,Jan-07,929S,0.0
Houston,Spain,Jan-07,996RS,0.0
Houston,Spain,Jan-07,996S,0.0
Houston,Spain,Jan-07,Bandit 1200,0.0
Houston,Spain,Jan-07,Bandit 1200S,0.0
Houston,Spain,Jan-07,Bandit 900,0.0
Houston,Spain,Jan-07,Boulevard,0.0
Houston,Spain,Jan-07,CRS550,0.0
Houston,Spain,Jan-07,CRX500,0.0
Houston,Spain,Jan-07,CRX600,0.0
Houston,Spain,Jan-07,CRX650,0.0
Houston,Spain,Jan-07,Enduro 350,0.0
Houston,Spain,Jan-07,Enduro 450,0.0
Houston,Spain,Jan-07,Enduro 550,0.0
Houston,Spain,Jan-07,KingTwin,0.0
Houston,Spain,Jan-07,MegaTwin,90.0
Houston,Spain,Jan-07,RoadLiner,229.0
Houston,Spain,Jan-07,RoadStar,0.0
Houston,Spain,Jan-07,ST1200,0.0
Houston,Spain,Jan-07,ST1200R,0.0
Houston,Spain,Jan-07,ST900,0.0
Houston,Spain,Jan-07,Victory,0.0
Houston,Spain,Mar-07,200S,0.0
Houston,Spain,Mar-07,300S,0.0
Houston,Spain,Mar-07,600S,0.0
Houston,Spain,Mar-07,626S,0.0
Houston,Spain,Mar-07,676RS,0.0
Houston,Spain,Mar-07,676S,0.0
Houston,Spain,Mar-07,900S,0.0
Houston,Spain,Mar-07,929S,0.0
Houston,Spain,Mar-07,996RS,0.0
Houston,Spain,Mar-07,996S,0.0
Houston,Spain,Mar-07,Bandit 1200,0.0
Houston,Spain,Mar-07,Bandit 1200S,0.0
Houston,Spain,Mar-07,Bandit 900,0.0
Houston,Spain,Mar-07,Boulevard,0.0
Houston,Spain,Mar-07,CRS550,0.0
Houston,Spain,Mar-07,CRX500,0.0
Houston,Spain,Mar-07,CRX600,0.0
Houston,Spain,Mar-07,CRX650,0.0
Houston,Spain,Mar-07,Enduro 350,0.0
Houston,Spain,Mar-07,Enduro 450,0.0
Houston,Spain,Mar-07,Enduro 550,0.0
Houston,Spain,Mar-07,KingTwin,0.0
Houston,Spain,Mar-07,MegaTwin,0.0
Houston,Spain,Mar-07,RoadLiner,0.0
Houston,Spain,Mar-07,RoadStar,0.0
Houston,Spain,Mar-07,ST1200,0.0
Houston,Spain,Mar-07,ST1200R,0.0
Houston,Spain,Mar-07,ST900,0.0
Houston,Spain,Mar-07,Victory,0.0
Houston,UK,Feb-07,200S,0.0
Houston,UK,Feb-07,300S,0.0
Houston,UK,Feb-07,600S,0.0
Houston,UK,Feb-07,626S,0.0
Houston,UK,Feb-07,676RS,0.0
Houston,UK,Feb-07,676S,0.0
Houston,UK,Feb-07,900S,0.0
Houston,UK,Feb-07,929S,0.0
Houston,UK,Feb-07,996RS,0.0
Houston,UK,Feb-07,996S,0.0
Houston,UK,Feb-07,Bandit 1200,0.0
Houston,UK,Feb-07,Bandit 1200S,0.0
Houston,UK,Feb-07,Bandit 900,0.0
Houston,UK,Feb-07,Boulevard,0.0
Houston,UK,Feb-07,CRS550,0.0
Houston,UK,Feb-07,CRX500,0.0
Houston,UK,Feb-07,CRX600,0.0
Houston,UK,Feb-07,CRX650,0.0
Houston,UK,Feb-07,Enduro 350,0.0
Houston,UK,Feb-07,Enduro 450,0.0
Houston,UK,Feb-07,Enduro 550,0.0
Houston,UK,Feb-07,KingTwin,0.0
Houston,UK,Feb-07,MegaTwin,0.0
Houston,UK,Feb-07,RoadLiner,0.0
Houston,UK,Feb-07,RoadStar,0.0
Houston,UK,Feb-07,ST1200,0.0
Houston,UK,Feb-07,ST1200R,0.0
Houston,UK,Feb-07,ST900,0.0
Houston,UK,Feb-07,Victory,0.0
Houston,UK,Jan-07,200S,0.0
Houston,UK,Jan-07,300S,87.0
Houston,UK,Jan-07,600S,86.0
Houston,UK,Jan-07,626S,0.0
Houston,UK,Jan-07,676RS,0.0
Houston,UK,Jan-07,676S,0.0
Houston,UK,Jan-07,900S,0.0
Houston,UK,Jan-07,929S,0.0
Houston,UK,Jan-07,996RS,0.0
Houston,UK,Jan-07,996S,0.0
Houston,UK,Jan-07,Bandit 1200,0.0
Houston,UK,Jan-07,Bandit 1200S,0.0
Houston,UK,Jan-07,Bandit 900,0.0
Houston,UK,Jan-07,Boulevard,0.0
Houston,UK,Jan-07,CRS550,0.0
Houston,UK,Jan-07,CRX500,0.0
Houston,UK,Jan-07,CRX600,0.0
Houston,UK,Jan-07,CRX650,0.0
Houston,UK,Jan-07,Enduro 350,0.0
Houston,UK,Jan-07,Enduro 450,0.0
Houston,UK,Jan-07,Enduro 550,0.0
Houston,UK,Jan-07,KingTwin,168.0
Houston,UK,Jan-07,MegaTwin,0.0
Houston,UK,Jan-07,RoadLiner,119.0
Houston,UK,Jan-07,RoadStar,0.0
Houston,UK,Jan-07,ST1200,0.0
Houston,UK,Jan-07,ST1200R,0.0
Houston,UK,Jan-07,ST900,0.0
Houston,UK,Jan-07,Victory,0.0
Houston,UK,Mar-07,200S,0.0
Houston,UK,Mar-07,300S,0.0
Houston,UK,Mar-07,600S,0.0
Houston,UK,Mar-07,626S,0.0
Houston,UK,Mar-07,676RS,0.0
Houston,UK,Mar-07,676S,0.0
Houston,UK,Mar-07,900S,0.0
Houston,UK,Mar-07,929S,0.0
Houston,UK,Mar-07,996RS,0.0
Houston,UK,Mar-07,996S,0.0
Houston,UK,Mar-07,Bandit 1200,0.0
Houston,UK,Mar-07,Bandit 1200S,0.0
Houston,UK,Mar-07,Bandit 900,0.0
Houston,UK,Mar-07,Boulevard,0.0
Houston,UK,Mar-07,CRS550,0.0
Houston,UK,Mar-07,CRX500,0.0
Houston,UK,Mar-07,CRX600,0.0
Houston,UK,Mar-07,CRX650,0.0
Houston,UK,Mar-07,Enduro 350,0.0
Houston,UK,Mar-07,Enduro 450,0.0
Houston,UK,Mar-07,Enduro 550,0.0
Houston,UK,Mar-07,KingTwin,0.0
Houston,UK,Mar-07,MegaTwin,0.0
Houston,UK,Mar-07,RoadLiner,0.0
Houston,UK,Mar-07,RoadStar,0.0
Houston,UK,Mar-07,ST1200,0.0
Houston,UK,Mar-07,ST1200R,0.0
Houston,UK,Mar-07,ST900,0.0
Houston,UK,Mar-07,Victory,0.0
Houston,US,Feb-07,200S,0.0
Houston,US,Feb-07,300S,0.0
Houston,US,Feb-07,600S,0.0
Houston,US,Feb-07,626S,0.0
Houston,US,Feb-07,676RS,0.0
Houston,US,Feb-07,676S,0.0
Houston,US,Feb-07,900S,0.0
Houston,US,Feb-07,929S,0.0
Houston,US,Feb-07,996RS,0.0
Houston,US,Feb-07,996S,0.0
Houston,US,Feb-07,Bandit 1200,0.0
Houston,US,Feb-07,Bandit 1200S,0.0
Houston,US,Feb-07,Bandit 900,0.0
Houston,US,Feb-07,Boulevard,0.0
Houston,US,Feb-07,CRS550,0.0
Houston,US,Feb-07,CRX500,0.0
Houston,US,Feb-07,CRX600,0.0
Houston,US,Feb-07,CRX650,0.0
Houston,US,Feb-07,Enduro 350,0.0
Houston,US,Feb-07,Enduro 450,0.0
Houston,US,Feb-07,Enduro 550,0.0
Houston,US,Feb-07,KingTwin,0.0
Houston,US,Feb-07,MegaTwin,0.0
Houston,US,Feb-07,RoadLiner,0.0
Houston,US,Feb-07,RoadStar,0.0
Houston,US,Feb-07,ST1200,0.0
Houston,US,Feb-07,ST1200R,0.0
Houston,US,Feb-07,ST900,0.0
Houston,US,Feb-07,Victory,0.0
Houston,US,Jan-07,200S,0.0
Houston,US,Jan-07,300S,78.0
Houston,US,Jan-07,600S,13.0
Houston,US,Jan-07,626S,0.0
Houston,US,Jan-07,676RS,0.0
Houston,US,Jan-07,676S,0.0
Houston,US,Jan-07,900S,0.0
Houston,US,Jan-07,929S,0.0
Houston,US,Jan-07,996RS,0.0
Houston,US,Jan-07,996S,0.0
Houston,US,Jan-07,Bandit 1200,0.0
Houston,US,Jan-07,Bandit 1200S,0.0
Houston,US,Jan-07,Bandit 900,0.0
Houston,US,Jan-07,Boulevard,0.0
Houston,US,Jan-07,CRS550,0.0
Houston,US,Jan-07,CRX500,0.0
Houston,US,Jan-07,CRX600,0.0
Houston,US,Jan-07,CRX650,0.0
Houston,US,Jan-07,Enduro 350,0.0
Houston,US,Jan-07,Enduro 450,0.0
Houston,US,Jan-07,Enduro 550,0.0
Houston,US,Jan-07,KingTwin,116.0
Houston,US,Jan-07,MegaTwin,212.0
Houston,US,Jan-07,RoadLiner,53.0
Houston,US,Jan-07,RoadStar,0.0
Houston,US,Jan-07,ST1200,0.0
Houston,US,Jan-07,ST1200R,0.0
Houston,US,Jan-07,ST900,0.0
Houston,US,Jan-07,Victory,0.0
Houston,US,Mar-07,200S,0.0
Houston,US,Mar-07,300S,0.0
Houston,US,Mar-07,600S,0.0
Houston,US,Mar-07,626S,0.0
Houston,US,Mar-07,676RS,0.0
Houston,US,Mar-07,676S,0.0
Houston,US,Mar-07,900S,0.0
Houston,US,Mar-07,929S,0.0
Houston,US,Mar-07,996RS,0.0
Houston,US,Mar-07,996S,0.0
Houston,US,Mar-07,Bandit 1200,0.0
Houston,US,Mar-07,Bandit 1200S,0.0
Houston,US,Mar-07,Bandit 900,0.0
Houston,US,Mar-07,Boulevard,0.0
Houston,US,Mar-07,CRS550,0.0
Houston,US,Mar-07,CRX500,0.0
Houston,US,Mar-07,CRX600,0.0
Houston,US,Mar-07,CRX650,0.0
Houston,US,Mar-07,Enduro 350,0.0
Houston,US,Mar-07,Enduro 450,0.0
Houston,US,Mar-07,Enduro 550,0.0
Houston,US,Mar-07,KingTwin,0.0
Houston,US,Mar-07,MegaTwin,0.0
Houston,US,Mar-07,RoadLiner,0.0
Houston,US,Mar-07,RoadStar,0.0
Houston,US,Mar-07,ST1200,0.0
Houston,US,Mar-07,ST1200R,0.0
Houston,US,Mar-07,ST900,0.0
Houston,US,Mar-07,Victory,0.0
Los Angeles,Argentina,Feb-07,200S,128.0
Los Angeles,Argentina,Feb-07,300S,85.0
Los Angeles,Argentina,Feb-07,600S,0.0
Los Angeles,Argentina,Feb-07,626S,102.0
Los Angeles,Argentina,Feb-07,676RS,0.0
Los Angeles,Argentina,Feb-07,676S,0.0
Los Angeles,Argentina,Feb-07,900S,0.0
Los Angeles,Argentina,Feb-07,929S,13.0
Los Angeles,Argentina,Feb-07,996RS,0.0
Los Angeles,Argentina,Feb-07,996S,0.0
Los Angeles,Argentina,Feb-07,Bandit 1200,0.0
Los Angeles,Argentina,Feb-07,Bandit 1200S,0.0
Los Angeles,Argentina,Feb-07,Bandit 900,0.0
Los Angeles,Argentina,Feb-07,Boulevard,0.0
Los Angeles,Argentina,Feb-07,CRS550,217.0
Los Angeles,Argentina,Feb-07,CRX500,0.0
Los Angeles,Argentina,Feb-07,CRX600,0.0
Los Angeles,Argentina,Feb-07,CRX650,0.0
Los Angeles,Argentina,Feb-07,Enduro 350,0.0
Los Angeles,Argentina,Feb-07,Enduro 450,0.0
Los Angeles,Argentina,Feb-07,Enduro 550,0.0
Los Angeles,Argentina,Feb-07,KingTwin,0.0
Los Angeles,Argentina,Feb-07,MegaTwin,0.0
Los Angeles,Argentina,Feb-07,RoadLiner,0.0
Los Angeles,Argentina,Feb-07,RoadStar,0.0
Los Angeles,Argentina,Feb-07,ST1200,0.0
Los Angeles,Argentina,Feb-07,ST1200R,0.0
Los Angeles,Argentina,Feb-07,ST900,0.0
Los Angeles,Argentina,Feb-07,Victory,0.0
Los Angeles,Argentina,Jan-07,200S,0.0
Los Angeles,Argentina,Jan-07,300S,0.0
Los Angeles,Argentina,Jan-07,600S,0.0
Los Angeles,Argentina,Jan-07,626S,0.0
Los Angeles,Argentina,Jan-07,676RS,0.0
Los Angeles,Argentina,Jan-07,676S,0.0
Los Angeles,Argentina,Jan-07,900S,0.0
Los Angeles,Argentina,Jan-07,929S,0.0
Los Angeles,Argentina,Jan-07,996RS,0.0
Los Angeles,Argentina,Jan-07,996S,0.0
Los Angeles,Argentina,Jan-07,Bandit 1200,0.0
Los Angeles,Argentina,Jan-07,Bandit 1200S,285.0
Los Angeles,Argentina,Jan-07,Bandit 900,0.0
Los Angeles,Argentina,Jan-07,Boulevard,0.0
Los Angeles,Argentina,Jan-07,CRS550,110.0
Los Angeles,Argentina,Jan-07,CRX500,0.0
Los Angeles,Argentina,Jan-07,CRX600,0.0
Los Angeles,Argentina,Jan-07,CRX650,0.0
Los Angeles,Argentina,Jan-07,Enduro 350,0.0
Los Angeles,Argentina,Jan-07,Enduro 450,0.0
Los Angeles,Argentina,Jan-07,Enduro 550,0.0
Los Angeles,Argentina,Jan-07,KingTwin,0.0
Los Angeles,Argentina,Jan-07,MegaTwin,0.0
Los Angeles,Argentina,Jan-07,RoadLiner,0.0
